GEO_ID,State_FIPS,State,County_FIPS,County,Tract_FIPS_6Digit,Tract_FIPS_Name
1400000US41051002203,41,OR,051,Multnomah ,002203,22.03
1400000US41051002303,41,OR,051,Multnomah ,002303,23.03
1400000US41051002401,41,OR,051,Multnomah ,002401,24.01
1400000US41051002402,41,OR,051,Multnomah ,002402,24.02
1400000US41051002501,41,OR,051,Multnomah ,002501,25.01
1400000US41051002502,41,OR,051,Multnomah ,002502,25.02
1400000US41051002600,41,OR,051,Multnomah ,002600,26
1400000US41051002701,41,OR,051,Multnomah ,002701,27.01
1400000US41051002702,41,OR,051,Multnomah ,002702,27.02
1400000US41051002801,41,OR,051,Multnomah ,002801,28.01
1400000US41051002802,41,OR,051,Multnomah ,002802,28.02
1400000US41051002901,41,OR,051,Multnomah ,002901,29.01
1400000US41051002902,41,OR,051,Multnomah ,002902,29.02
1400000US41051002903,41,OR,051,Multnomah ,002903,29.03
1400000US41051003000,41,OR,051,Multnomah ,003000,30
1400000US41051003100,41,OR,051,Multnomah ,003100,31
1400000US41051003200,41,OR,051,Multnomah ,003200,32
1400000US41051003301,41,OR,051,Multnomah ,003301,33.01
1400000US41051003302,41,OR,051,Multnomah ,003302,33.02
1400000US41051003401,41,OR,051,Multnomah ,003401,34.01
1400000US41051003402,41,OR,051,Multnomah ,003402,34.02
1400000US41051003501,41,OR,051,Multnomah ,003501,35.01
1400000US41051003502,41,OR,051,Multnomah ,003502,35.02
1400000US41051003601,41,OR,051,Multnomah ,003601,36.01
1400000US41051003602,41,OR,051,Multnomah ,003602,36.02
1400000US41051003603,41,OR,051,Multnomah ,003603,36.03
1400000US41051003701,41,OR,051,Multnomah ,003701,37.01
1400000US41051003702,41,OR,051,Multnomah ,003702,37.02
1400000US41051003801,41,OR,051,Multnomah ,003801,38.01
1400000US41051003802,41,OR,051,Multnomah ,003802,38.02
1400000US41051003803,41,OR,051,Multnomah ,003803,38.03
1400000US41051003901,41,OR,051,Multnomah ,003901,39.01
1400000US41051003902,41,OR,051,Multnomah ,003902,39.02
1400000US41051004001,41,OR,051,Multnomah ,004001,40.01
1400000US41051004002,41,OR,051,Multnomah ,004002,40.02
1400000US41051004101,41,OR,051,Multnomah ,004101,41.01
1400000US41051004102,41,OR,051,Multnomah ,004102,41.02
1400000US41051004200,41,OR,051,Multnomah ,004200,42
1400000US41051004300,41,OR,051,Multnomah ,004300,43
1400000US41051004500,41,OR,051,Multnomah ,004500,45
1400000US41051004601,41,OR,051,Multnomah ,004601,46.01
1400000US41051004602,41,OR,051,Multnomah ,004602,46.02
1400000US41051004700,41,OR,051,Multnomah ,004700,47
1400000US41051004800,41,OR,051,Multnomah ,004800,48
1400000US41051004900,41,OR,051,Multnomah ,004900,49
1400000US41051005000,41,OR,051,Multnomah ,005000,50
1400000US41051005100,41,OR,051,Multnomah ,005100,51
1400000US41051005200,41,OR,051,Multnomah ,005200,52
1400000US41051005500,41,OR,051,Multnomah ,005500,55
1400000US41051005600,41,OR,051,Multnomah ,005600,56
1400000US41051005700,41,OR,051,Multnomah ,005700,57
1400000US41051005800,41,OR,051,Multnomah ,005800,58
1400000US41051005900,41,OR,051,Multnomah ,005900,59
1400000US41051006001,41,OR,051,Multnomah ,006001,60.01
1400000US41051006002,41,OR,051,Multnomah ,006002,60.02
1400000US41051006100,41,OR,051,Multnomah ,006100,61
1400000US41051006200,41,OR,051,Multnomah ,006200,62
1400000US41051006300,41,OR,051,Multnomah ,006300,63
1400000US41051006402,41,OR,051,Multnomah ,006402,64.02
1400000US41051006403,41,OR,051,Multnomah ,006403,64.03
1400000US41051006404,41,OR,051,Multnomah ,006404,64.04
1400000US41051006501,41,OR,051,Multnomah ,006501,65.01
1400000US41051006502,41,OR,051,Multnomah ,006502,65.02
1400000US41051006601,41,OR,051,Multnomah ,006601,66.01
1400000US41051006602,41,OR,051,Multnomah ,006602,66.02
1400000US41051006701,41,OR,051,Multnomah ,006701,67.01
1400000US41051006702,41,OR,051,Multnomah ,006702,67.02
1400000US41051006801,41,OR,051,Multnomah ,006801,68.01
1400000US41051006802,41,OR,051,Multnomah ,006802,68.02
1400000US41051006900,41,OR,051,Multnomah ,006900,69
1400000US41051007000,41,OR,051,Multnomah ,007000,70
1400000US41051007100,41,OR,051,Multnomah ,007100,71
1400000US41051007201,41,OR,051,Multnomah ,007201,72.01
1400000US41051007202,41,OR,051,Multnomah ,007202,72.02
1400000US41051007300,41,OR,051,Multnomah ,007300,73
1400000US41051007400,41,OR,051,Multnomah ,007400,74
1400000US41051007500,41,OR,051,Multnomah ,007500,75
1400000US41051007600,41,OR,051,Multnomah ,007600,76
1400000US41051007700,41,OR,051,Multnomah ,007700,77
1400000US41051007800,41,OR,051,Multnomah ,007800,78
1400000US41051007900,41,OR,051,Multnomah ,007900,79
1400000US41051008001,41,OR,051,Multnomah ,008001,80.01
1400000US41051008002,41,OR,051,Multnomah ,008002,80.02
1400000US41051008100,41,OR,051,Multnomah ,008100,81
1400000US41051008201,41,OR,051,Multnomah ,008201,82.01
1400000US41051008202,41,OR,051,Multnomah ,008202,82.02
1400000US41051008301,41,OR,051,Multnomah ,008301,83.01
1400000US41051008302,41,OR,051,Multnomah ,008302,83.02
1400000US41051008400,41,OR,051,Multnomah ,008400,84
1400000US41051008500,41,OR,051,Multnomah ,008500,85
1400000US41051008600,41,OR,051,Multnomah ,008600,86
1400000US41051008700,41,OR,051,Multnomah ,008700,87
1400000US41051008800,41,OR,051,Multnomah ,008800,88
1400000US41051008901,41,OR,051,Multnomah ,008901,89.01
1400000US41051008902,41,OR,051,Multnomah ,008902,89.02
1400000US41051009000,41,OR,051,Multnomah ,009000,90
1400000US41051009101,41,OR,051,Multnomah ,009101,91.01
1400000US41051009102,41,OR,051,Multnomah ,009102,91.02
1400000US41051009201,41,OR,051,Multnomah ,009201,92.01
1400000US41051009202,41,OR,051,Multnomah ,009202,92.02
1400000US41051009301,41,OR,051,Multnomah ,009301,93.01
1400000US41051009302,41,OR,051,Multnomah ,009302,93.02
1400000US41051009400,41,OR,051,Multnomah ,009400,94
1400000US41051009501,41,OR,051,Multnomah ,009501,95.01
1400000US41051009502,41,OR,051,Multnomah ,009502,95.02
1400000US41051009603,41,OR,051,Multnomah ,009603,96.03
1400000US41051009604,41,OR,051,Multnomah ,009604,96.04
1400000US41051009605,41,OR,051,Multnomah ,009605,96.05
1400000US41051009606,41,OR,051,Multnomah ,009606,96.06
1400000US41051009701,41,OR,051,Multnomah ,009701,97.01
1400000US41051009702,41,OR,051,Multnomah ,009702,97.02
1400000US41051009801,41,OR,051,Multnomah ,009801,98.01
1400000US41051009803,41,OR,051,Multnomah ,009803,98.03
1400000US41051009804,41,OR,051,Multnomah ,009804,98.04
1400000US41051009903,41,OR,051,Multnomah ,009903,99.03
1400000US41051009904,41,OR,051,Multnomah ,009904,99.04
1400000US41051009905,41,OR,051,Multnomah ,009905,99.05
1400000US41051009906,41,OR,051,Multnomah ,009906,99.06
1400000US41051009907,41,OR,051,Multnomah ,009907,99.07
1400000US41051010001,41,OR,051,Multnomah ,010001,100.01
1400000US41051010002,41,OR,051,Multnomah ,010002,100.02
1400000US41051010100,41,OR,051,Multnomah ,010100,101
1400000US41051010200,41,OR,051,Multnomah ,010200,102
1400000US41051010303,41,OR,051,Multnomah ,010303,103.03
1400000US41051010304,41,OR,051,Multnomah ,010304,103.04
1400000US41051010305,41,OR,051,Multnomah ,010305,103.05
1400000US41051010306,41,OR,051,Multnomah ,010306,103.06
1400000US41051010402,41,OR,051,Multnomah ,010402,104.02
1400000US41051010405,41,OR,051,Multnomah ,010405,104.05
1400000US41051010407,41,OR,051,Multnomah ,010407,104.07
1400000US41051010408,41,OR,051,Multnomah ,010408,104.08
1400000US41051010409,41,OR,051,Multnomah ,010409,104.09
1400000US41051010410,41,OR,051,Multnomah ,010410,104.10
1400000US41051010411,41,OR,051,Multnomah ,010411,104.11
1400000US41051010500,41,OR,051,Multnomah ,010500,105
1400000US41051010600,41,OR,051,Multnomah ,010600,106
1400000US41051980000,41,OR,051,Multnomah ,980000,9800
1400000US41053005100,41,OR,053,Polk ,005100,51
1400000US41053005201,41,OR,053,Polk ,005201,52.01
1400000US41053005202,41,OR,053,Polk ,005202,52.02
1400000US41053005300,41,OR,053,Polk ,005300,53
1400000US41053020202,41,OR,053,Polk ,020202,202.02
1400000US41053020203,41,OR,053,Polk ,020203,202.03
1400000US41053020204,41,OR,053,Polk ,020204,202.04
1400000US41053020302,41,OR,053,Polk ,020302,203.02
1400000US41053020303,41,OR,053,Polk ,020303,203.03
1400000US41053020304,41,OR,053,Polk ,020304,203.04
1400000US41053020400,41,OR,053,Polk ,020400,204
1400000US41053020500,41,OR,053,Polk ,020500,205
1400000US41055950100,41,OR,055,Sherman ,950100,9501
1400000US41057960100,41,OR,057,Tillamook ,960100,9601
1400000US41057960200,41,OR,057,Tillamook ,960200,9602
1400000US41057960300,41,OR,057,Tillamook ,960300,9603
1400000US41057960400,41,OR,057,Tillamook ,960400,9604
1400000US41057960500,41,OR,057,Tillamook ,960500,9605
1400000US41057960600,41,OR,057,Tillamook ,960600,9606
1400000US41057960700,41,OR,057,Tillamook ,960700,9607
1400000US41057960800,41,OR,057,Tillamook ,960800,9608
1400000US41057990100,41,OR,057,Tillamook ,990100,9901
1400000US41059940000,41,OR,059,Umatilla ,940000,9400
1400000US41059950100,41,OR,059,Umatilla ,950100,9501
1400000US41059950200,41,OR,059,Umatilla ,950200,9502
1400000US41059950300,41,OR,059,Umatilla ,950300,9503
1400000US41059950400,41,OR,059,Umatilla ,950400,9504
1400000US41059950500,41,OR,059,Umatilla ,950500,9505
1400000US41059950600,41,OR,059,Umatilla ,950600,9506
1400000US41059950700,41,OR,059,Umatilla ,950700,9507
1400000US41059950800,41,OR,059,Umatilla ,950800,9508
1400000US41059950900,41,OR,059,Umatilla ,950900,9509
1400000US41059951000,41,OR,059,Umatilla ,951000,9510
1400000US41059951100,41,OR,059,Umatilla ,951100,9511
1400000US41059951200,41,OR,059,Umatilla ,951200,9512
1400000US41059951300,41,OR,059,Umatilla ,951300,9513
1400000US41059951400,41,OR,059,Umatilla ,951400,9514
1400000US41061970100,41,OR,061,Union ,970100,9701
1400000US41061970200,41,OR,061,Union ,970200,9702
1400000US41061970300,41,OR,061,Union ,970300,9703
1400000US41061970400,41,OR,061,Union ,970400,9704
1400000US41061970500,41,OR,061,Union ,970500,9705
1400000US41061970600,41,OR,061,Union ,970600,9706
1400000US41061970700,41,OR,061,Union ,970700,9707
1400000US41061970800,41,OR,061,Union ,970800,9708
1400000US41063960100,41,OR,063,Wallowa ,960100,9601
1400000US41063960200,41,OR,063,Wallowa ,960200,9602
1400000US41063960300,41,OR,063,Wallowa ,960300,9603
1400000US41065970100,41,OR,065,Wasco ,970100,9701
1400000US41065970200,41,OR,065,Wasco ,970200,9702
1400000US41065970300,41,OR,065,Wasco ,970300,9703
1400000US41065970400,41,OR,065,Wasco ,970400,9704
1400000US41065970500,41,OR,065,Wasco ,970500,9705
1400000US41065970600,41,OR,065,Wasco ,970600,9706
1400000US41065970700,41,OR,065,Wasco ,970700,9707
1400000US41065970800,41,OR,065,Wasco ,970800,9708
1400000US41067030101,41,OR,067,Washington ,030101,301.01
1400000US41067030102,41,OR,067,Washington ,030102,301.02
1400000US41067030200,41,OR,067,Washington ,030200,302
1400000US41067030300,41,OR,067,Washington ,030300,303
1400000US41067030401,41,OR,067,Washington ,030401,304.01
1400000US41067030402,41,OR,067,Washington ,030402,304.02
1400000US41067030501,41,OR,067,Washington ,030501,305.01
1400000US41067030502,41,OR,067,Washington ,030502,305.02
1400000US41067030600,41,OR,067,Washington ,030600,306
1400000US41067030700,41,OR,067,Washington ,030700,307
1400000US41067030801,41,OR,067,Washington ,030801,308.01
1400000US41067030803,41,OR,067,Washington ,030803,308.03
1400000US41067030805,41,OR,067,Washington ,030805,308.05
1400000US41067030806,41,OR,067,Washington ,030806,308.06
1400000US41067030900,41,OR,067,Washington ,030900,309
1400000US41067031003,41,OR,067,Washington ,031003,310.03
1400000US41067031004,41,OR,067,Washington ,031004,310.04
1400000US41067031005,41,OR,067,Washington ,031005,310.05
1400000US41067031006,41,OR,067,Washington ,031006,310.06
1400000US41067031100,41,OR,067,Washington ,031100,311
1400000US41067031200,41,OR,067,Washington ,031200,312
1400000US41067031300,41,OR,067,Washington ,031300,313
1400000US41067031402,41,OR,067,Washington ,031402,314.02
1400000US41067031403,41,OR,067,Washington ,031403,314.03
1400000US41067031404,41,OR,067,Washington ,031404,314.04
1400000US41067031504,41,OR,067,Washington ,031504,315.04
1400000US41067031506,41,OR,067,Washington ,031506,315.06
1400000US41067031507,41,OR,067,Washington ,031507,315.07
1400000US41067031508,41,OR,067,Washington ,031508,315.08
1400000US41067031509,41,OR,067,Washington ,031509,315.09
1400000US41067031511,41,OR,067,Washington ,031511,315.11
1400000US41067031512,41,OR,067,Washington ,031512,315.12
1400000US41067031513,41,OR,067,Washington ,031513,315.13
1400000US41067031514,41,OR,067,Washington ,031514,315.14
1400000US41067031606,41,OR,067,Washington ,031606,316.06
1400000US41067031609,41,OR,067,Washington ,031609,316.09
1400000US41067031610,41,OR,067,Washington ,031610,316.10
1400000US41067031611,41,OR,067,Washington ,031611,316.11
1400000US41067031612,41,OR,067,Washington ,031612,316.12
1400000US41067031613,41,OR,067,Washington ,031613,316.13
1400000US41067031614,41,OR,067,Washington ,031614,316.14
1400000US41067031615,41,OR,067,Washington ,031615,316.15
1400000US41067031616,41,OR,067,Washington ,031616,316.16
1400000US41067031617,41,OR,067,Washington ,031617,316.17
1400000US41067031703,41,OR,067,Washington ,031703,317.03
1400000US41067031704,41,OR,067,Washington ,031704,317.04
1400000US41067031705,41,OR,067,Washington ,031705,317.05
1400000US41067031706,41,OR,067,Washington ,031706,317.06
1400000US41067031804,41,OR,067,Washington ,031804,318.04
1400000US41067031805,41,OR,067,Washington ,031805,318.05
1400000US41067031806,41,OR,067,Washington ,031806,318.06
1400000US41067031807,41,OR,067,Washington ,031807,318.07
1400000US41067031812,41,OR,067,Washington ,031812,318.12
1400000US41067031813,41,OR,067,Washington ,031813,318.13
1400000US41067031814,41,OR,067,Washington ,031814,318.14
1400000US41067031815,41,OR,067,Washington ,031815,318.15
1400000US41067031904,41,OR,067,Washington ,031904,319.04
1400000US41067031907,41,OR,067,Washington ,031907,319.07
1400000US41067031908,41,OR,067,Washington ,031908,319.08
1400000US41067031909,41,OR,067,Washington ,031909,319.09
1400000US41067031910,41,OR,067,Washington ,031910,319.10
1400000US41067031911,41,OR,067,Washington ,031911,319.11
1400000US41067031912,41,OR,067,Washington ,031912,319.12
1400000US41067032001,41,OR,067,Washington ,032001,320.01
1400000US41067032003,41,OR,067,Washington ,032003,320.03
1400000US41067032004,41,OR,067,Washington ,032004,320.04
1400000US41067032005,41,OR,067,Washington ,032005,320.05
1400000US41067032103,41,OR,067,Washington ,032103,321.03
1400000US41067032104,41,OR,067,Washington ,032104,321.04
1400000US41067032107,41,OR,067,Washington ,032107,321.07
1400000US41067032108,41,OR,067,Washington ,032108,321.08
1400000US41067032109,41,OR,067,Washington ,032109,321.09
1400000US41067032110,41,OR,067,Washington ,032110,321.10
1400000US41067032200,41,OR,067,Washington ,032200,322
1400000US41067032300,41,OR,067,Washington ,032300,323
1400000US41067032404,41,OR,067,Washington ,032404,324.04
1400000US41067032406,41,OR,067,Washington ,032406,324.06
1400000US41067032407,41,OR,067,Washington ,032407,324.07
1400000US41067032408,41,OR,067,Washington ,032408,324.08
1400000US41067032409,41,OR,067,Washington ,032409,324.09
1400000US41067032410,41,OR,067,Washington ,032410,324.10
1400000US41067032501,41,OR,067,Washington ,032501,325.01
1400000US41067032502,41,OR,067,Washington ,032502,325.02
1400000US41067032503,41,OR,067,Washington ,032503,325.03
1400000US41067032603,41,OR,067,Washington ,032603,326.03
1400000US41067032604,41,OR,067,Washington ,032604,326.04
1400000US41067032606,41,OR,067,Washington ,032606,326.06
1400000US41067032607,41,OR,067,Washington ,032607,326.07
1400000US41067032608,41,OR,067,Washington ,032608,326.08
1400000US41067032609,41,OR,067,Washington ,032609,326.09
1400000US41067032610,41,OR,067,Washington ,032610,326.10
1400000US41067032700,41,OR,067,Washington ,032700,327
1400000US41067032800,41,OR,067,Washington ,032800,328
1400000US41067032901,41,OR,067,Washington ,032901,329.01
1400000US41067032902,41,OR,067,Washington ,032902,329.02
1400000US41067033000,41,OR,067,Washington ,033000,330
1400000US41067033101,41,OR,067,Washington ,033101,331.01
1400000US41067033102,41,OR,067,Washington ,033102,331.02
1400000US41067033200,41,OR,067,Washington ,033200,332
1400000US41067033301,41,OR,067,Washington ,033301,333.01
1400000US41067033302,41,OR,067,Washington ,033302,333.02
1400000US41067033400,41,OR,067,Washington ,033400,334
1400000US41067033500,41,OR,067,Washington ,033500,335
1400000US41067033600,41,OR,067,Washington ,033600,336
1400000US41069960100,41,OR,069,Wheeler ,960100,9601
1400000US41071030101,41,OR,071,Yamhill ,030101,301.01
1400000US41071030102,41,OR,071,Yamhill ,030102,301.02
1400000US41071030201,41,OR,071,Yamhill ,030201,302.01
1400000US41071030202,41,OR,071,Yamhill ,030202,302.02
1400000US41071030301,41,OR,071,Yamhill ,030301,303.01
1400000US41071030302,41,OR,071,Yamhill ,030302,303.02
1400000US41071030400,41,OR,071,Yamhill ,030400,304
1400000US41071030501,41,OR,071,Yamhill ,030501,305.01
1400000US41071030502,41,OR,071,Yamhill ,030502,305.02
1400000US41071030601,41,OR,071,Yamhill ,030601,306.01
1400000US41071030602,41,OR,071,Yamhill ,030602,306.02
1400000US41071030701,41,OR,071,Yamhill ,030701,307.01
1400000US41071030702,41,OR,071,Yamhill ,030702,307.02
1400000US41071030801,41,OR,071,Yamhill ,030801,308.01
1400000US41071030802,41,OR,071,Yamhill ,030802,308.02
1400000US41071030900,41,OR,071,Yamhill ,030900,309
1400000US41071031000,41,OR,071,Yamhill ,031000,310
