"GEO_ID","id",
"NAME","Geographic Area Name",
"B99283_001E","Estimate!!Total",
"B99283_002E","Estimate!!Total!!Allocated!!Dial-up",
"B99283_003E","Estimate!!Total!!Allocated!!Broadband such as cable, fiberoptic, or DSL, satellite, and other service",
"B99283_004E","Estimate!!Total!!Allocated!!Cellular data plan",
"B99283_005E","Estimate!!Total!!Not allocated",
